timestamp,imsi,lac_id,cell_id,realtime,year,month,day,hour,minute,second,base_id,longitude,latitude
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,9,55,56,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,9,57,49,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,9,58,28,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,10,0,16,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,10,3,17,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,9,3,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,9,36,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,10,10,59,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,13,15,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,26,15,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,10,33,6,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,36,45,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,36,46,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,10,36,55,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2515211,2.02E+13,2018,10,3,10,38,37,16388-2515211,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,43,42,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,10,47,29,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,10,47,41,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,10,48,17,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,10,52,18,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,10,55,10,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567987,2.02E+13,2018,10,3,10,56,32,16388-2567987,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,10,56,33,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,10,59,3,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,0,7,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,0,29,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,0,48,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,11,0,50,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,11,2,1,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,11,9,46,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,11,21,27,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,11,21,57,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,11,25,21,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,11,28,29,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,30,8,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16406,67644705,2.02E+13,2018,10,3,11,30,27,16406-67644705,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,11,33,3,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,33,17,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,33,19,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2515211,2.02E+13,2018,10,3,11,34,29,16388-2515211,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2515211,2.02E+13,2018,10,3,11,35,38,16388-2515211,123.3488464,41.79114151
1.54E+12,4.60E+17,16406,67644735,2.02E+13,2018,10,3,11,36,22,16406-67644735,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,11,38,20,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,11,39,44,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,39,46,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67654196,2.02E+13,2018,10,3,11,40,18,16388-67654196,123.3480301,41.79275894
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,44,41,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,11,45,29,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,12,0,29,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,12,5,55,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,12,6,5,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,12,9,19,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,12,12,14,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,12,19,56,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,12,24,20,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2515211,2.02E+13,2018,10,3,12,24,59,16388-2515211,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,12,26,11,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67654196,2.02E+13,2018,10,3,12,28,6,16388-67654196,123.3480301,41.79275894
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,12,30,22,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,12,30,23,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,12,32,2,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,67637567,2.02E+13,2018,10,3,12,35,24,16388-67637567,123.3501892,41.79389191
1.54E+12,4.60E+17,16388,67654176,2.02E+13,2018,10,3,12,36,37,16388-67654176,123.3480301,41.79275894
1.54E+12,4.60E+17,16388,55818833,2.02E+13,2018,10,3,12,39,33,16388-55818833,123.3493729,41.79272079
1.54E+12,4.60E+17,16388,55818833,2.02E+13,2018,10,3,12,42,12,16388-55818833,123.3493729,41.79272079
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,12,52,5,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,12,53,33,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,12,56,30,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,12,56,52,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,12,57,0,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,12,57,43,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,12,57,52,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,12,58,52,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,13,4,55,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,13,7,4,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,13,16,47,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,13,16,47,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,13,17,54,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,13,18,1,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,13,25,47,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567987,2.02E+13,2018,10,3,13,32,5,16388-2567987,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567987,2.02E+13,2018,10,3,13,32,17,16388-2567987,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,13,32,20,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,13,32,47,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2515211,2.02E+13,2018,10,3,13,42,8,16388-2515211,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,67654196,2.02E+13,2018,10,3,13,44,55,16388-67654196,123.3480301,41.79275894
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,14,12,29,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,14,32,36,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,14,34,35,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,14,35,27,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,14,35,58,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,14,37,38,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,14,38,2,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,18,26,26,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,18,27,21,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16406,67644705,2.02E+13,2018,10,3,18,28,57,16406-67644705,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,18,41,22,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,18,43,48,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,18,45,13,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,18,48,14,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16406,67644705,2.02E+13,2018,10,3,18,50,18,16406-67644705,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,18,51,24,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,18,51,26,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,18,51,44,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16406,67644725,2.02E+13,2018,10,3,18,51,55,16406-67644725,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,18,52,8,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515252,2.02E+13,2018,10,3,18,52,22,16388-2515252,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,18,58,50,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567732,2.02E+13,2018,10,3,19,2,27,16388-2567732,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,19,4,52,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67637556,2.02E+13,2018,10,3,19,8,47,16388-67637556,123.3501892,41.79389191
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,19,14,19,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,19,19,6,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16406,67644725,2.02E+13,2018,10,3,19,25,53,16406-67644725,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2567987,2.02E+13,2018,10,3,19,27,31,16388-2567987,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,19,27,33,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,19,27,59,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,19,36,15,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515211,2.02E+13,2018,10,3,19,36,25,16388-2515211,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,19,37,25,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567947,2.02E+13,2018,10,3,19,37,50,16388-2567947,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67654196,2.02E+13,2018,10,3,19,38,17,16388-67654196,123.3480301,41.79275894
1.54E+12,4.60E+17,16406,67644725,2.02E+13,2018,10,3,19,39,19,16406-67644725,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,19,40,38,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,19,45,41,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,19,45,50,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,19,45,53,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,19,49,11,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,19,57,45,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,19,58,8,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16406,67644725,2.02E+13,2018,10,3,19,58,27,16406-67644725,123.3501663,41.7890892
1.54E+12,4.60E+17,16406,67644725,2.02E+13,2018,10,3,19,58,30,16406-67644725,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,19,58,43,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16406,67644705,2.02E+13,2018,10,3,19,59,14,16406-67644705,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,0,2,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,20,0,36,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,20,1,41,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,20,2,22,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,2,30,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,2,33,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567987,2.02E+13,2018,10,3,20,3,4,16388-2567987,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,5,15,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,20,5,16,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,20,5,18,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567987,2.02E+13,2018,10,3,20,6,32,16388-2567987,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,20,6,32,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,10,28,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,20,13,36,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,20,17,48,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16406,67644725,2.02E+13,2018,10,3,20,20,39,16406-67644725,123.3501663,41.7890892
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,20,20,50,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67654176,2.02E+13,2018,10,3,20,22,41,16388-67654176,123.3480301,41.79275894
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,20,23,1,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,20,23,3,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,20,23,10,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,20,23,13,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,67926048,2.02E+13,2018,10,3,20,24,35,16388-67926048,123.3462982,41.78725052
1.54E+12,4.60E+17,16388,2567947,2.02E+13,2018,10,3,20,24,46,16388-2567947,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567947,2.02E+13,2018,10,3,20,24,53,16388-2567947,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,25,5,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,25,52,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,26,54,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,27,57,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567693,2.02E+13,2018,10,3,20,28,13,16388-2567693,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,30,7,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,20,34,17,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,34,31,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2515251,2.02E+13,2018,10,3,20,34,33,16388-2515251,123.3488464,41.79114151
1.54E+12,4.60E+17,16388,67654196,2.02E+13,2018,10,3,20,35,1,16388-67654196,123.3480301,41.79275894
1.54E+12,4.60E+17,16388,2567743,2.02E+13,2018,10,3,20,39,2,16388-2567743,123.3471985,41.78953934
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,39,11,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,2567997,2.02E+13,2018,10,3,20,45,30,16388-2567997,123.3436737,41.78839111
1.54E+12,4.60E+17,16388,67637556,2.02E+13,2018,10,3,20,46,18,16388-67637556,123.3501892,41.79389191
1.54E+12,4.60E+17,16388,67654176,2.02E+13,2018,10,3,20,46,25,16388-67654176,123.3480301,41.79275894
1.54E+12,4.60E+17,16388,67637516,2.02E+13,2018,10,3,20,53,2,16388-67637516,123.3501892,41.79389191
1.54E+12,4.60E+17,16406,67644725,2.02E+13,2018,10,3,20,54,15,16406-67644725,123.3501663,41.7890892
1.54E+12,4.60E+17,16404,67852851,2.02E+13,2018,10,3,20,58,40,16404-67852851,123.3388977,41.77386856
1.54E+12,4.60E+17,16404,67975219,2.02E+13,2018,10,3,21,0,11,16404-67975219,123.3377228,41.76914978
1.54E+12,4.60E+17,16643,60629135,2.02E+13,2018,10,3,21,4,47,16643-60629135,123.3456116,41.7684288
1.54E+12,4.60E+17,16406,67640629,2.02E+13,2018,10,3,21,20,36,16406-67640629,123.3783112,41.78226852
1.54E+12,4.60E+17,16406,67640629,2.02E+13,2018,10,3,21,21,17,16406-67640629,123.3783112,41.78226852
1.54E+12,4.60E+17,16406,67688244,2.02E+13,2018,10,3,21,23,36,16406-67688244,123.3834229,41.78184128
1.54E+12,4.60E+17,16788,67467275,2.02E+13,2018,10,3,21,39,31,16788-67467275,123.4277878,41.76531982
1.54E+12,4.60E+17,16788,67467275,2.02E+13,2018,10,3,21,39,31,16788-67467275,123.4277878,41.76531982
1.54E+12,4.60E+17,16788,67553311,2.02E+13,2018,10,3,21,48,36,16788-67553311,123.4094391,41.75185013
1.54E+12,4.60E+17,16788,67493941,2.02E+13,2018,10,3,21,52,23,16788-67493941,123.4130402,41.74742889
1.54E+12,4.60E+17,16402,13094797,2.02E+13,2018,10,3,21,54,53,16402-13094797,123.4291306,41.76118851
1.54E+12,4.60E+17,16402,13094797,2.02E+13,2018,10,3,21,55,15,16402-13094797,123.4291306,41.76118851
1.54E+12,4.60E+17,16788,67577651,2.02E+13,2018,10,3,22,0,39,16788-67577651,123.4342422,41.75323868
1.54E+12,4.60E+17,16788,235017011,2.02E+13,2018,10,3,22,6,44,16788-235017011,123.3831787,41.75664902
1.54E+12,4.60E+17,16788,67553843,2.02E+13,2018,10,3,22,7,3,16788-67553843,123.3879929,41.75057983
1.54E+12,4.60E+17,16788,67553845,2.02E+13,2018,10,3,22,12,35,16788-67553845,123.3879929,41.75057983
1.54E+12,4.60E+17,16788,67553845,2.02E+13,2018,10,3,22,12,40,16788-67553845,123.3879929,41.75057983
1.54E+12,4.60E+17,16788,67552575,2.02E+13,2018,10,3,22,15,49,16788-67552575,123.4003372,41.748909
1.54E+12,4.60E+17,16788,67374899,2.02E+13,2018,10,3,22,19,23,16788-67374899,123.3988419,41.75511932
1.54E+12,4.60E+17,16788,67576885,2.02E+13,2018,10,3,22,28,13,16788-67576885,123.4137192,41.77326965
1.54E+12,4.60E+17,16788,67576885,2.02E+13,2018,10,3,22,28,13,16788-67576885,123.4137192,41.77326965
1.54E+12,4.60E+17,16401,67454773,2.02E+13,2018,10,3,22,31,10,16401-67454773,123.4153519,41.7809906
1.54E+12,4.60E+17,16401,67454773,2.02E+13,2018,10,3,22,31,21,16401-67454773,123.4153519,41.7809906
1.54E+12,4.60E+17,16401,67454773,2.02E+13,2018,10,3,22,31,45,16401-67454773,123.4153519,41.7809906
1.54E+12,4.60E+17,16401,67452705,2.02E+13,2018,10,3,22,33,23,16401-67452705,123.4168396,41.78324127
1.54E+12,4.60E+17,16640,67438861,2.02E+13,2018,10,3,22,38,37,16640-67438861,123.4236679,41.79983139
1.54E+12,4.60E+17,16640,68037172,2.02E+13,2018,10,3,22,39,44,16640-68037172,123.4221497,41.7995491
1.54E+12,4.60E+17,16789,67436852,2.02E+13,2018,10,3,22,41,54,16789-67436852,123.4128571,41.80469894
1.54E+12,4.60E+17,16789,67567885,2.02E+13,2018,10,3,22,44,11,16789-67567885,123.4159698,41.80778122
1.54E+12,4.60E+17,16789,12618763,2.02E+13,2018,10,3,22,46,44,16789-12618763,123.4176865,41.80654907
1.54E+12,4.60E+17,16789,67438623,2.02E+13,2018,10,3,22,49,9,16789-67438623,123.4167023,41.80054855
1.54E+12,4.60E+17,16789,67574796,2.02E+13,2018,10,3,22,49,39,16789-67574796,123.4142609,41.80113983
1.54E+12,4.60E+17,16655,67441676,2.02E+13,2018,10,3,22,51,10,16655-67441676,123.40905,41.79639816
1.54E+12,4.60E+17,16789,67440653,2.02E+13,2018,10,3,22,53,28,16789-67440653,123.4140701,41.79787827
1.54E+12,4.60E+17,16884,67446579,2.02E+13,2018,10,3,22,55,57,16884-67446579,123.4062119,41.79008865
1.54E+12,4.60E+17,16884,12600708,2.02E+13,2018,10,3,22,57,6,16884-12600708,123.4041824,41.78815842
1.54E+12,4.60E+17,16884,67454495,2.02E+13,2018,10,3,22,57,55,16884-67454495,123.4003906,41.7820015
1.54E+12,4.60E+17,16788,67472692,2.02E+13,2018,10,3,23,1,42,16788-67472692,123.3912888,41.76742935
1.54E+12,4.60E+17,16650,67544627,2.02E+13,2018,10,3,23,6,53,16650-67544627,123.4054337,41.73435974
1.54E+12,4.60E+17,16650,67544628,2.02E+13,2018,10,3,23,7,33,16650-67544628,123.4054337,41.73435974
1.54E+12,4.60E+17,16640,61673091,2.02E+13,2018,10,3,23,8,54,16640-61673091,123.4086685,41.73022079
1.54E+12,4.60E+17,16650,235060532,2.02E+13,2018,10,3,23,12,50,16650-235060532,123.3966904,41.72800064
1.54E+12,4.60E+17,16788,67552574,2.02E+13,2018,10,3,23,22,9,16788-67552574,123.4003372,41.748909
1.54E+12,4.60E+17,16788,67412237,2.02E+13,2018,10,3,23,26,42,16788-67412237,123.4256287,41.75188065
1.54E+12,4.60E+17,16788,67469325,2.02E+13,2018,10,3,23,28,0,16788-67469325,123.4266129,41.75957108
1.54E+12,4.60E+17,16788,67469323,2.02E+13,2018,10,3,23,30,24,16788-67469323,123.4266129,41.75957108
1.54E+12,4.60E+17,16401,67461429,2.02E+13,2018,10,3,23,35,30,16401-67461429,123.4166412,41.77536011
1.54E+12,4.60E+17,16640,67478591,2.02E+13,2018,10,3,23,42,28,16640-67478591,123.4268494,41.78609085
1.54E+12,4.60E+17,16401,67452172,2.02E+13,2018,10,3,23,42,38,16401-67452172,123.4222031,41.78456116
1.54E+12,4.60E+17,16640,67479051,2.02E+13,2018,10,3,23,50,58,16640-67479051,123.4317474,41.78593826
1.54E+12,4.60E+17,16882,67183883,2.02E+13,2018,10,3,23,53,16,16882-67183883,123.4417267,41.78430939
1.54E+12,4.60E+17,16882,67182645,2.02E+13,2018,10,3,23,55,47,16882-67182645,123.4439316,41.78248978
1.54E+12,4.60E+17,16401,67450379,2.02E+13,2018,10,3,1,34,34,16401-67450379,123.4193115,41.78630829
1.54E+12,4.60E+17,16401,67450379,2.02E+13,2018,10,3,2,13,49,16401-67450379,123.4193115,41.78630829
1.54E+12,4.60E+17,16401,67450379,2.02E+13,2018,10,3,3,10,23,16401-67450379,123.4193115,41.78630829
1.54E+12,4.60E+17,16640,67448895,2.02E+13,2018,10,3,3,21,58,16640-67448895,123.4221497,41.78771973
